avg_first_response_time,treatment,experiment
129797.75,1,Confidence Judgments
12570949.3,1,Confidence Judgments
200700.75,0,Confidence Judgments
70244.28571428571,0,Confidence Judgments
21889859.90909091,1,Confidence Judgments
166211.0,0,Confidence Judgments
112490.66666666669,1,Confidence Judgments
415919.6666666667,0,Confidence Judgments
4803951.333333333,0,Confidence Judgments
9298089.1,0,Confidence Judgments
90909.66666666669,0,Confidence Judgments
70861.0,0,Confidence Judgments
44250.0,1,Confidence Judgments
153776.5,0,Confidence Judgments
5795013.0,1,Confidence Judgments
6648775.538461538,0,Confidence Judgments
35167.6,0,Confidence Judgments
133763.2,0,Confidence Judgments
23281944.25,0,Confidence Judgments
2993132.375,0,Confidence Judgments
88081.125,0,Confidence Judgments
85911.125,1,Confidence Judgments
56786.666666666664,0,Confidence Judgments
61699.75,0,Confidence Judgments
49716.375,0,Confidence Judgments
129628.11111111112,1,Confidence Judgments
107637.0,0,Confidence Judgments
21858624.75,0,Confidence Judgments
7837286.0,0,Confidence Judgments
139275.36363636365,0,Confidence Judgments
67267.36363636363,0,Confidence Judgments
3411563.576923077,1,Confidence Judgments
79214.0,1,Confidence Judgments
18185742.1,1,Confidence Judgments
63749.0,0,Confidence Judgments
98187.75,0,Confidence Judgments
76851.66666666667,0,Confidence Judgments
118148.0,1,Confidence Judgments
27945985.318181816,0,Confidence Judgments
77580.83333333333,1,Confidence Judgments
55745.75,0,Confidence Judgments
4836213.944444444,0,Confidence Judgments
96023.8125,1,Confidence Judgments
1772100.3333333333,0,Confidence Judgments
63248.42857142857,0,Confidence Judgments
156754.5,0,Confidence Judgments
122605.0,1,Confidence Judgments
81297.0,1,Confidence Judgments
124828.0,0,Confidence Judgments
37639.0,1,Confidence Judgments
78688.8,0,Confidence Judgments
14362974.166666666,0,Confidence Judgments
61761.75,0,Confidence Judgments
82266.33333333333,1,Confidence Judgments
71579.28571428571,1,Confidence Judgments
217293.0,0,Confidence Judgments
49404189.71428572,0,Confidence Judgments
108326.0,0,Confidence Judgments
184893.0,0,Confidence Judgments
274250.5,0,Confidence Judgments
180500.66666666663,1,Confidence Judgments
427844.4285714286,1,Confidence Judgments
34676157.1,1,Confidence Judgments
35472.666666666664,0,Confidence Judgments
102818.33333333331,0,Confidence Judgments
45969593.0,1,Confidence Judgments
284361.2,0,Confidence Judgments
147241.66666666666,1,Confidence Judgments
79634.7,0,Confidence Judgments
1009531.6363636364,0,Confidence Judgments
137350.5,0,Confidence Judgments
142904.33333333334,0,Confidence Judgments
1072273.7,0,Confidence Judgments
10875939.333333334,0,Confidence Judgments
8048677.0,1,Confidence Judgments
100901614.5,1,Confidence Judgments
4264205.285714285,1,Confidence Judgments
77670.71428571429,1,Confidence Judgments
351747.64285714284,0,Confidence Judgments
15927159.5,0,Confidence Judgments
101069896.5,1,Confidence Judgments
108700.75,1,Confidence Judgments
43369868.333333336,1,Confidence Judgments
628811.0,1,Confidence Judgments
20986383.14285714,1,Confidence Judgments
200612.33333333337,0,Confidence Judgments
411061.0,1,Confidence Judgments
252769.375,1,Confidence Judgments
7132809.5,1,Confidence Judgments
7244218.1,0,Confidence Judgments
151224400.25,0,Confidence Judgments
13600.0,0,Confidence Judgments
125538.5,0,Confidence Judgments
213886.21739130435,0,Confidence Judgments
189868.5,0,Confidence Judgments
165564.84210526315,1,Confidence Judgments
177976.45454545456,0,Confidence Judgments
75676851.6,1,Confidence Judgments
144477.9,0,Confidence Judgments
139298.8,1,Confidence Judgments
1139218.0,1,Confidence Judgments
157713.1,1,Confidence Judgments
77106748.8,0,Confidence Judgments
357352.0,1,Confidence Judgments
167654.25,0,Confidence Judgments
262042.57142857145,1,Confidence Judgments
143051.6875,0,Confidence Judgments
1191448.2173913044,0,Confidence Judgments
2566013.7083333335,1,Confidence Judgments
142318.25,1,Confidence Judgments
1885367.625,0,Confidence Judgments
23119298.315789472,0,Confidence Judgments
48886.875,0,Confidence Judgments
50714.0,1,Confidence Judgments
43338.0,1,Confidence Judgments
39979.0,1,Confidence Judgments
79541.0,1,Confidence Judgments
210529.0,0,Confidence Judgments
34497231.461538464,0,Confidence Judgments
104306.66666666669,0,Confidence Judgments
9996806.0,0,Confidence Judgments
6936.0,0,Confidence Judgments
15426.0,1,Confidence Judgments
103762.5,0,Confidence Judgments
130558.0,1,Confidence Judgments
85747.71428571429,0,Confidence Judgments
160036.25,0,Confidence Judgments
49913.333333333336,1,Confidence Judgments
70112.0,0,Confidence Judgments
30816.0,1,Confidence Judgments
90234.0,0,Confidence Judgments
28859.3,0,Confidence Judgments
76613.25,0,Confidence Judgments
33493.0,0,Confidence Judgments
288829.0,0,Confidence Judgments
146416.5,0,Confidence Judgments
201610843.33333337,0,Confidence Judgments
114676.0,0,Confidence Judgments
6792.0,0,Confidence Judgments
209583.8,0,Confidence Judgments
827585.0,1,Confidence Judgments
76070.75,0,Confidence Judgments
80719.28571428571,1,Confidence Judgments
93746.5,0,Confidence Judgments
37704.0,1,Confidence Judgments
89471.5,0,Confidence Judgments
133729.8,0,Confidence Judgments
161372.66666666666,0,Confidence Judgments
84902.57142857143,0,Confidence Judgments
70967.5,0,Confidence Judgments
81063.25,1,Confidence Judgments
77232.54545454546,1,Confidence Judgments
129316.42857142857,0,Confidence Judgments
88083.33333333333,0,Confidence Judgments
82220.0,0,Confidence Judgments
84249.0,0,Confidence Judgments
66223.85714285714,0,Confidence Judgments
76695.5,1,Confidence Judgments
66495.0,1,Confidence Judgments
58733.42857142857,0,Confidence Judgments
135480.0,0,Confidence Judgments
19499.0,0,Confidence Judgments
209207827.0,1,Confidence Judgments
148891.81818181818,0,Confidence Judgments
126212.75,1,Confidence Judgments
7343.0,0,Confidence Judgments
368198.0,0,Confidence Judgments
56735.0,0,Confidence Judgments
368957.25,0,Confidence Judgments
203843.5,1,Confidence Judgments
71010.8,0,Confidence Judgments
86445834.71428572,0,Confidence Judgments
85231.2,1,Confidence Judgments
110435.33333333331,0,Confidence Judgments
81698.0,1,Confidence Judgments
86383591.28571428,0,Confidence Judgments
212257.66666666663,0,Confidence Judgments
55576.25,0,Confidence Judgments
40287.333333333336,0,Confidence Judgments
155254.83333333334,1,Confidence Judgments
68189.75,1,Confidence Judgments
57311.333333333336,0,Confidence Judgments
31263.0,0,Confidence Judgments
704677.5,0,Confidence Judgments
34560646.5,1,Confidence Judgments
79046.2,0,Confidence Judgments
72826.25,0,Confidence Judgments
7924866.071428572,1,Confidence Judgments
7039642.5,0,Confidence Judgments
126442.85714285714,1,Confidence Judgments
71380.25,1,Confidence Judgments
15167097.57142857,1,Confidence Judgments
3208022.0,0,Confidence Judgments
213444.66666666663,0,Confidence Judgments
8656005.0,1,Confidence Judgments
22249578.42857143,0,Confidence Judgments
1840351.9285714289,1,Confidence Judgments
140386.16666666666,0,Confidence Judgments
1552117.625,1,Confidence Judgments
12446418.0,1,Confidence Judgments
2257681.3333333335,0,Confidence Judgments
150672.5,0,Confidence Judgments
2636591.4444444445,0,Confidence Judgments
117880.25,0,Confidence Judgments
1351062.7,1,Confidence Judgments
7825.0,0,Confidence Judgments
15669062.8,1,Confidence Judgments
10179920.42857143,0,Confidence Judgments
154842.2857142857,0,Confidence Judgments
53523.0,1,Confidence Judgments
113080.0,0,Confidence Judgments
32064.0,1,Confidence Judgments
121197.25,1,Confidence Judgments
59962.25,1,Confidence Judgments
137441.75,0,Confidence Judgments
82628.57142857143,1,Confidence Judgments
138262.0,1,Confidence Judgments
158233.0,1,Confidence Judgments
15500682.7,1,Confidence Judgments
6995066.2,0,Confidence Judgments
5030437.466666667,0,Confidence Judgments
1530920.3125,0,Confidence Judgments
130811.0,1,Confidence Judgments
824772.6923076923,0,Confidence Judgments
185034.7,0,Confidence Judgments
17347478.5,0,Confidence Judgments
616986.1,0,Confidence Judgments
19971209.25,0,Confidence Judgments
217735.33333333337,0,Confidence Judgments
180440.5,0,Confidence Judgments
2601920.8333333335,0,Confidence Judgments
213731.70833333337,1,Confidence Judgments
6970580.0,0,Confidence Judgments
19987006.25,1,Confidence Judgments
120411.8,0,Confidence Judgments
34975.0,0,Confidence Judgments
15064.0,1,Confidence Judgments
172645.75,0,Confidence Judgments
253472.0,0,Confidence Judgments
373367.6666666667,0,Confidence Judgments
548950.0,0,Confidence Judgments
30278.0,1,Confidence Judgments
130778.66666666669,0,Confidence Judgments
376112.3333333333,1,Confidence Judgments
663683.0,1,Confidence Judgments
200642.0,0,Confidence Judgments
330720.3333333333,0,Confidence Judgments
505734.0,0,Confidence Judgments
604800000.0,1,Confidence Judgments
151376307.75,0,Confidence Judgments
525280.0,0,Confidence Judgments
99829.4,1,Confidence Judgments
45772.0,0,Confidence Judgments
158981.0,0,Confidence Judgments
38498.0,0,Confidence Judgments
116119.28571428572,1,Confidence Judgments
118226046.53333332,0,Confidence Judgments
36848301.44444445,1,Confidence Judgments
8959058.0,1,Confidence Judgments
106995.1,1,Confidence Judgments
604800000.0,0,Confidence Judgments
87908.75,0,Confidence Judgments
221782.18181818185,0,Confidence Judgments
302406763.0,0,Confidence Judgments
35309.0,1,Confidence Judgments
10630586.25,1,Confidence Judgments
151254944.5,1,Confidence Judgments
35830.0,1,Confidence Judgments
13027683.857142856,1,Confidence Judgments
41281.0,1,Confidence Judgments
302444257.25,0,Confidence Judgments
33873339.807692304,1,Confidence Judgments
85852361.875,0,Confidence Judgments
11819.0,0,Confidence Judgments
59409485.25,0,Confidence Judgments
200611961.14285713,0,Confidence Judgments
81214327.58823529,0,Confidence Judgments
20606961.25,0,Confidence Judgments
87464634.8,1,Confidence Judgments
30578314.11764706,0,Confidence Judgments
151312032.75,0,Confidence Judgments
100861711.33333331,0,Confidence Judgments
172896.5,0,Confidence Judgments
375091.5454545454,0,Confidence Judgments
149861.0,0,Confidence Judgments
326791.0,0,Confidence Judgments
284394.75,0,Confidence Judgments
6931250.5,0,Confidence Judgments
18425.333333333332,0,Confidence Judgments
94621620.5,1,Confidence Judgments
72254.5,0,Confidence Judgments
225159.75,0,Confidence Judgments
345046.1,1,Confidence Judgments
10427293.416666666,0,Confidence Judgments
43949211.666666664,0,Confidence Judgments
66874.0,1,Confidence Judgments
261009.92857142855,0,Confidence Judgments
86446034.0,0,Confidence Judgments
302405188.5,0,Confidence Judgments
120383.33333333331,0,Confidence Judgments
2884373.75,0,Confidence Judgments
974903.6428571428,0,Confidence Judgments
139989.66666666666,0,Confidence Judgments
95315.0,1,Confidence Judgments
42084832.625,0,Confidence Judgments
326414.3333333333,0,Confidence Judgments
136519.33333333334,0,Confidence Judgments
86863.14285714286,1,Confidence Judgments
49708.625,0,Confidence Judgments
1181497.6,0,Confidence Judgments
378326.8461538461,0,Confidence Judgments
5862670.6,0,Confidence Judgments
6834.0,0,Confidence Judgments
37161.0,1,Confidence Judgments
159498.66666666666,0,Confidence Judgments
366686.4,0,Confidence Judgments
2095307.5,0,Confidence Judgments
255476.66666666663,0,Confidence Judgments
61726.0,1,Confidence Judgments
79287.0,0,Confidence Judgments
121942.0,0,Confidence Judgments
152498983.5,0,Confidence Judgments
75251.75,1,Confidence Judgments
1370069.0,0,Confidence Judgments
120357.0,0,Confidence Judgments
190284.5,0,Confidence Judgments
121039039.8,1,Confidence Judgments
153982.5,1,Confidence Judgments
217133.0,0,Confidence Judgments
42434.0,0,Confidence Judgments
49700.0,1,Confidence Judgments
44963.0,0,Confidence Judgments
36768.0,0,Confidence Judgments
62363222.5,0,Confidence Judgments
199508.0,0,Confidence Judgments
164228.85714285713,1,Confidence Judgments
228647.63636363635,0,Confidence Judgments
930770.0,0,Confidence Judgments
489810.5,1,Confidence Judgments
126043.0,0,Confidence Judgments
390116.3333333333,0,Confidence Judgments
314818.0,0,Confidence Judgments
97751.0,0,Confidence Judgments
222830.66666666663,0,Confidence Judgments
180077.5,0,Confidence Judgments
316298.0,0,Confidence Judgments
1255434.6666666667,0,Confidence Judgments
143641.5,0,Confidence Judgments
105175.33333333331,0,Confidence Judgments
117769.85714285714,0,Confidence Judgments
2907949.8,0,Confidence Judgments
194541.0,0,Confidence Judgments
572842.7,0,Confidence Judgments
431027.4166666667,0,Confidence Judgments
300799.25,1,Confidence Judgments
476762.0,0,Confidence Judgments
318387.25,0,Confidence Judgments
245133.07142857145,1,Confidence Judgments
288971.6666666667,1,Confidence Judgments
120861.2,0,Confidence Judgments
234996.5,0,Confidence Judgments
5189.0,0,Confidence Judgments
50145.5,1,Confidence Judgments
8612.0,0,Confidence Judgments
8805.0,0,Confidence Judgments
25509.0,1,Confidence Judgments
14110.0,0,Confidence Judgments
55115.0,0,Confidence Judgments
36792.0,1,Confidence Judgments
19866.0,0,Confidence Judgments
89133.0,1,Confidence Judgments
16159.0,0,Confidence Judgments
36783.0,1,Confidence Judgments
219551.66666666663,0,Confidence Judgments
195533.4,0,Confidence Judgments
85883.0,1,Confidence Judgments
49474.71428571428,0,Confidence Judgments
611701.8571428572,0,Confidence Judgments
422594.0,0,Confidence Judgments
1600498.1666666667,1,Confidence Judgments
150600.6,1,Confidence Judgments
50120.333333333336,0,Confidence Judgments
20244.0,0,Confidence Judgments
498338.28571428574,0,Confidence Judgments
4833668.4,0,Confidence Judgments
5252.0,0,Confidence Judgments
3447.0,0,Confidence Judgments
4596.0,0,Confidence Judgments
109894.25,0,Confidence Judgments
3383.0,0,Confidence Judgments
3265.0,1,Confidence Judgments
105469.35294117648,0,Confidence Judgments
183907.3,0,Confidence Judgments
31080.0,1,Confidence Judgments
142766.2,0,Confidence Judgments
114308.0,1,Confidence Judgments
518590301.0,1,Confidence Judgments
235373.0,1,Confidence Judgments
337291.0,1,Confidence Judgments
12512.0,0,Confidence Judgments
48847.0,0,Confidence Judgments
49552.0,0,Confidence Judgments
6688.0,0,Confidence Judgments
69302.0,0,Confidence Judgments
42807987.5,0,Confidence Judgments
21941.0,0,Confidence Judgments
31654.0,1,Confidence Judgments
260291.5,1,Confidence Judgments
12201.0,0,Confidence Judgments
43349309.0,1,Confidence Judgments
43235519.0,1,Confidence Judgments
177068.0,0,Confidence Judgments
26443.0,0,Confidence Judgments
518497399.0,0,Confidence Judgments
22930.0,1,Confidence Judgments
251417.0,0,Confidence Judgments
156084.0,1,Confidence Judgments
129401169.75,1,Confidence Judgments
30985.0,1,Confidence Judgments
76789.0,1,Confidence Judgments
26620.0,0,Confidence Judgments
12516.0,0,Confidence Judgments
113897.0,1,Confidence Judgments
44423.0,1,Confidence Judgments
83432.0,0,Confidence Judgments
188694.33333333337,0,Confidence Judgments
291088.0,0,Confidence Judgments
136762.2,0,Confidence Judgments
103577186.2,0,Confidence Judgments
210496.66666666663,0,Confidence Judgments
15099693.0,1,Confidence Judgments
173178421.0,1,Confidence Judgments
61120.5,0,Confidence Judgments
144923.66666666666,0,Confidence Judgments
161828.0,1,Confidence Judgments
190390.66666666663,0,Confidence Judgments
311098.5,0,Confidence Judgments
370642.0,1,Confidence Judgments
438988.0,0,Confidence Judgments
204542.33333333337,1,Confidence Judgments
295339.5,1,Confidence Judgments
470457.5,0,Confidence Judgments
172584290.66666666,0,Confidence Judgments
143861.25,1,Confidence Judgments
172916977.66666666,1,Confidence Judgments
169842.42857142858,1,Confidence Judgments
271529.5,0,Confidence Judgments
266606.0,0,Confidence Judgments
176222.83333333334,1,Confidence Judgments
7698597.333333333,0,Confidence Judgments
129836368.25,0,Confidence Judgments
142455.0,1,Confidence Judgments
172953322.66666666,1,Confidence Judgments
140553.0,1,Confidence Judgments
182867.25,0,Confidence Judgments
9823.0,0,Confidence Judgments
80378607.71428572,1,Confidence Judgments
242397.75,1,Confidence Judgments
154450.45454545456,0,Confidence Judgments
47154.666666666664,0,Confidence Judgments
86441115.0,1,Confidence Judgments
245644.66666666663,0,Confidence Judgments
182384.5,1,Confidence Judgments
63185.28571428572,0,Confidence Judgments
30470.5,1,Confidence Judgments
90006.41666666667,0,Confidence Judgments
53085.833333333336,0,Confidence Judgments
81556.7,0,Confidence Judgments
941012.5,1,Confidence Judgments
17262.0,1,Confidence Judgments
202942.25,1,Confidence Judgments
112185.0,1,Confidence Judgments
102729.0,0,Confidence Judgments
120173.16666666669,0,Confidence Judgments
92255.0,1,Confidence Judgments
15068.0,0,Confidence Judgments
117681.33333333331,0,Confidence Judgments
162618.0,1,Confidence Judgments
36950.5,1,Confidence Judgments
201941.0,0,Confidence Judgments
49863.0,1,Confidence Judgments
153799.0,1,Confidence Judgments
94344.42857142857,0,Confidence Judgments
120544.5,0,Confidence Judgments
141872.0,1,Confidence Judgments
122302.83333333331,1,Confidence Judgments
82806.25,0,Confidence Judgments
16498614.6,0,Confidence Judgments
25558323.75,1,Confidence Judgments
114056.0,0,Confidence Judgments
51661872.25,0,Confidence Judgments
88931.25,0,Confidence Judgments
1572021.25,0,Confidence Judgments
239012.33333333337,0,Confidence Judgments
49750.5,1,Confidence Judgments
50979.0,0,Confidence Judgments
208388.5,1,Confidence Judgments
69886.75,0,Confidence Judgments
40643189.0,1,Confidence Judgments
913714.5714285716,0,Confidence Judgments
127837239.83333331,0,Confidence Judgments
50511519.0,1,Confidence Judgments
8734120.142857144,1,Confidence Judgments
135018.75,0,Confidence Judgments
81554.61538461539,0,Confidence Judgments
49841.833333333336,1,Confidence Judgments
160336244.5,0,Confidence Judgments
63226043.625,0,Confidence Judgments
60616222.6,1,Confidence Judgments
50282334.0,0,Confidence Judgments
48304.75,1,Confidence Judgments
42074.5,0,Confidence Judgments
78188.0,0,Confidence Judgments
59391.166666666664,1,Confidence Judgments
151404238.5,1,Confidence Judgments
50490941.291666664,0,Confidence Judgments
46045674.5,0,Confidence Judgments
112875.33333333331,0,Confidence Judgments
26865.7,0,Confidence Judgments
86664485.57142857,1,Confidence Judgments
88481.75,0,Confidence Judgments
27207.75,0,Confidence Judgments
6056382.857142857,0,Confidence Judgments
141362.0,0,Confidence Judgments
151248814.0,0,Confidence Judgments
69930732.66666667,0,Confidence Judgments
2012526.2,1,Confidence Judgments
14487851.578947367,0,Confidence Judgments
24358670.322580647,0,Confidence Judgments
56908.0,0,Confidence Judgments
109077.42857142857,0,Confidence Judgments
123343.0,0,Confidence Judgments
91425535.33333331,0,Confidence Judgments
220078.25,0,Confidence Judgments
84414.45454545454,0,Confidence Judgments
73024.75,1,Confidence Judgments
68606.5,0,Confidence Judgments
241991453.6,0,Confidence Judgments
2163888.1666666665,1,Confidence Judgments
17172139.647058822,0,Confidence Judgments
75733420.0,1,Confidence Judgments
5417781.333333333,0,Confidence Judgments
112529371.27272728,1,Confidence Judgments
156180.5,0,Confidence Judgments
169779.0,0,Confidence Judgments
43367174.0,1,Confidence Judgments
273873.4375,0,Confidence Judgments
346506.0,0,Confidence Judgments
192871.0,0,Confidence Judgments
127786.92307692308,0,Confidence Judgments
220718.0,1,Confidence Judgments
159005.75,1,Confidence Judgments
115824.25,1,Confidence Judgments
105684.66666666669,1,Confidence Judgments
164615.125,1,Confidence Judgments
59347.25,0,Confidence Judgments
41734.25,1,Confidence Judgments
105749.5,1,Confidence Judgments
33297.375,1,Confidence Judgments
86477891.57142857,1,Confidence Judgments
68143.33333333333,0,Confidence Judgments
61306.5,1,Confidence Judgments
655426.7142857143,1,Confidence Judgments
26403619.666666668,0,Confidence Judgments
203366.0,1,Confidence Judgments
206213.31578947368,1,Confidence Judgments
227780.81818181815,0,Confidence Judgments
106986.6,1,Confidence Judgments
103843.75,0,Confidence Judgments
48832.0,0,Confidence Judgments
51393.666666666664,0,Confidence Judgments
90538.66666666669,0,Confidence Judgments
157296.5,0,Confidence Judgments
158074.5,0,Confidence Judgments
151217317.0,1,Confidence Judgments
75650314.75,1,Confidence Judgments
126860.66666666669,0,Confidence Judgments
192514.0,0,Confidence Judgments
509827.0,0,Confidence Judgments
92916.25,1,Confidence Judgments
37330.0,1,Confidence Judgments
37745.333333333336,1,Confidence Judgments
34121.0,0,Confidence Judgments
36451.125,1,Confidence Judgments
21823021.0,0,Confidence Judgments
100495.0,1,Confidence Judgments
145143.0,1,Confidence Judgments
127641.25,1,Confidence Judgments
168751.0,0,Confidence Judgments
3320112.75,0,Confidence Judgments
76309.25,0,Confidence Judgments
86758.33333333333,0,Confidence Judgments
61560.333333333336,0,Confidence Judgments
245672.11764705885,1,Confidence Judgments
201677035.66666663,0,Confidence Judgments
115334.14285714286,0,Confidence Judgments
35693306.11764706,0,Confidence Judgments
42260.666666666664,0,Confidence Judgments
43582320.0,1,Confidence Judgments
101120977.33333331,0,Confidence Judgments
32432142.0,0,Confidence Judgments
53088.0,0,Confidence Judgments
17383806.8,1,Confidence Judgments
17249053.3,0,Confidence Judgments
204463.75,0,Confidence Judgments
194417395.5,0,Confidence Judgments
43432293.5,1,Confidence Judgments
49701005.571428575,0,Confidence Judgments
60577387.1,1,Confidence Judgments
60524421.0,0,Confidence Judgments
55363.666666666664,0,Confidence Judgments
107954.72727272728,0,Confidence Judgments
143802.66666666666,0,Confidence Judgments
4481549.5,1,Confidence Judgments
54090.666666666664,1,Confidence Judgments
229535067.66666663,1,Confidence Judgments
12853.0,0,Confidence Judgments
118887728.25,0,Confidence Judgments
12520.0,1,Confidence Judgments
302553424.5,0,Confidence Judgments
213459.0,0,Confidence Judgments
87341128.33333333,0,Confidence Judgments
216045.83333333337,1,Confidence Judgments
130594.5,0,Confidence Judgments
56754.5,0,Confidence Judgments
86697261.0,0,Confidence Judgments
229160.9,0,Confidence Judgments
112768.0,0,Confidence Judgments
1992152.25,0,Confidence Judgments
101153.75,0,Confidence Judgments
639900.4285714285,0,Confidence Judgments
145815.0,0,Confidence Judgments
1278235.5,0,Confidence Judgments
82617.25,0,Confidence Judgments
10096429.875,1,Confidence Judgments
8550403.3,1,Confidence Judgments
871321.0,0,Confidence Judgments
210655.57142857145,1,Confidence Judgments
69383.83333333333,0,Confidence Judgments
162764.88888888888,0,Confidence Judgments
104737.71428571428,0,Confidence Judgments
585665.3333333334,0,Confidence Judgments
108354.7,0,Confidence Judgments
83958.16666666667,0,Confidence Judgments
69951.66666666667,1,Confidence Judgments
194830.25,0,Confidence Judgments
255197.54545454544,0,Confidence Judgments
318547.6666666667,0,Confidence Judgments
106795.90909090907,0,Confidence Judgments
130822.0,0,Confidence Judgments
900433.0,0,Confidence Judgments
208567.66666666663,0,Confidence Judgments
228804.0,0,Confidence Judgments
108700.0,0,Confidence Judgments
10634186.4,0,Confidence Judgments
143213.33333333334,0,Confidence Judgments
88918.91666666667,0,Confidence Judgments
527697.5,0,Confidence Judgments
96544.3,1,Confidence Judgments
86451597.57142857,1,Confidence Judgments
279762.9705882353,1,Confidence Judgments
36869138.571428575,0,Confidence Judgments
75697018.5,1,Confidence Judgments
229228.66666666663,0,Confidence Judgments
67647.25,1,Confidence Judgments
104928283.8,1,Confidence Judgments
181216.5,0,Confidence Judgments
111528.0,1,Confidence Judgments
61387.0,1,Confidence Judgments
187920.5,0,Confidence Judgments
17357157.833333332,0,Confidence Judgments
257515.75,0,Confidence Judgments
76331.0,0,Confidence Judgments
83135.90909090909,1,Confidence Judgments
494165.0,0,Confidence Judgments
218063.25,1,Confidence Judgments
31982497.555555556,0,Confidence Judgments
190346.0,1,Confidence Judgments
145892.66666666666,0,Confidence Judgments
76783.66666666667,1,Confidence Judgments
71798.18181818182,1,Confidence Judgments
63136.5,1,Confidence Judgments
223766.5,0,Confidence Judgments
47266.142857142855,1,Confidence Judgments
115010.27272727272,0,Confidence Judgments
78712.0,0,Confidence Judgments
63164.0,0,Confidence Judgments
150464.2857142857,0,Confidence Judgments
506556.0,0,Confidence Judgments
80510.0,0,Confidence Judgments
160143.33333333334,0,Confidence Judgments
77130.2,0,Confidence Judgments
45349.333333333336,0,Confidence Judgments
182379.0,0,Confidence Judgments
49599426.5,0,Confidence Judgments
93190.71428571428,0,Confidence Judgments
102937.875,1,Confidence Judgments
132129.6,0,Confidence Judgments
378955.25,0,Confidence Judgments
22887815.5,0,Confidence Judgments
95544.33333333331,0,Confidence Judgments
202876.25,0,Confidence Judgments
4638546.75,0,Confidence Judgments
22726758.75,0,Confidence Judgments
105949.25,1,Confidence Judgments
151322810.25,0,Confidence Judgments
86550927.57142857,1,Confidence Judgments
1192904.4285714286,1,Confidence Judgments
112418.25,0,Confidence Judgments
21128098.416666668,0,Confidence Judgments
115846.0,0,Confidence Judgments
55817.57142857143,0,Confidence Judgments
14831.0,0,Confidence Judgments
146903.6,0,Confidence Judgments
60284.0,1,Confidence Judgments
139921.25,0,Confidence Judgments
93011.83333333331,0,Confidence Judgments
76941.71428571429,0,Confidence Judgments
80880.5,1,Confidence Judgments
50570882.6,1,Confidence Judgments
135614.0,0,Confidence Judgments
104695.33333333331,1,Confidence Judgments
940806.25,0,Confidence Judgments
11028.0,1,Confidence Judgments
41461100.18181818,0,Confidence Judgments
330527.45454545453,1,Confidence Judgments
61961.142857142855,0,Confidence Judgments
148458.7142857143,0,Confidence Judgments
141909.25,1,Confidence Judgments
100874262.83333331,1,Confidence Judgments
346811.0,1,Confidence Judgments
34888266.8,0,Confidence Judgments
40946.333333333336,0,Confidence Judgments
176252.0,0,Confidence Judgments
923492.0,0,Confidence Judgments
130024.125,0,Confidence Judgments
83271.1,0,Confidence Judgments
151221091.0,1,Confidence Judgments
236369.66666666663,0,Confidence Judgments
155032.4,1,Confidence Judgments
100982865.0,0,Confidence Judgments
34478243.2,0,Confidence Judgments
4705.0,0,Confidence Judgments
43389.57142857143,0,Confidence Judgments
67085.5,1,Confidence Judgments
26462396.5,0,Confidence Judgments
7462969.0,1,Confidence Judgments
198993.55555555556,0,Confidence Judgments
131192.5,0,Confidence Judgments
59308.666666666664,0,Confidence Judgments
26601496.0,0,Confidence Judgments
19735120.666666668,1,Confidence Judgments
576758.3333333334,0,Confidence Judgments
1479534.0,0,Confidence Judgments
378748.0,0,Confidence Judgments
228646.33333333337,0,Confidence Judgments
26472199.333333332,0,Confidence Judgments
144679.75,1,Confidence Judgments
313189.0,0,Confidence Judgments
88702042.66666667,0,Confidence Judgments
147407.83333333334,0,Confidence Judgments
79670.125,1,Confidence Judgments
200210.57894736843,1,Confidence Judgments
228928.66666666663,0,Confidence Judgments
22909640.14285714,0,Confidence Judgments
169376.0,0,Confidence Judgments
378923.5714285714,1,Confidence Judgments
20165154.777777776,0,Confidence Judgments
23237329.625,1,Confidence Judgments
111006.75,0,Confidence Judgments
73445320.0,0,Confidence Judgments
83507.5,0,Confidence Judgments
115850823.33333331,0,Confidence Judgments
275216.3333333333,0,Confidence Judgments
188617.25,1,Confidence Judgments
188668.2,1,Confidence Judgments
170685.5,1,Confidence Judgments
149513.7142857143,1,Confidence Judgments
33350.5,1,Confidence Judgments
200976.14285714287,0,Confidence Judgments
297021.75,0,Confidence Judgments
216294.7142857143,0,Confidence Judgments
75823098.0,1,Confidence Judgments
12207064.142857144,0,Confidence Judgments
139777660.2,0,Confidence Judgments
13276557.846153846,1,Confidence Judgments
228626.0,1,Confidence Judgments
79246.27272727272,0,Confidence Judgments
43143636.75,0,Confidence Judgments
168103.25,0,Confidence Judgments
43170504.625,0,Confidence Judgments
185106.0,0,Confidence Judgments
70634.5,0,Confidence Judgments
232219.25,0,Confidence Judgments
42612559.5,1,Confidence Judgments
299481.25,0,Confidence Judgments
166738.25,0,Confidence Judgments
22354329.125,0,Confidence Judgments
21493653.0,0,Confidence Judgments
243671.33333333337,1,Confidence Judgments
154086.81818181818,0,Confidence Judgments
86558626.0,0,Confidence Judgments
53814125.5,1,Confidence Judgments
75762009.6875,1,Confidence Judgments
65751.0,0,Confidence Judgments
38459945.571428575,0,Confidence Judgments
151028767.0,1,Confidence Judgments
82278.57142857143,1,Confidence Judgments
94995.25,0,Confidence Judgments
14531984.833333334,0,Confidence Judgments
255758.45454545456,1,Confidence Judgments
215736.57894736843,1,Confidence Judgments
